Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Area
2379,26,Male,Scarf,Accessories,71,New Hampshire,Teal,Summer,East
2380,40,Male,Hat,Accessories,77,South Dakota,Peach,Spring,West
2381,41,Male,Scarf,Accessories,66,Pennsylvania,Black,Fall,East
2382,62,Male,Sandals,Footwear,23,Wisconsin,Teal,Summer,East
2383,39,Male,Sweater,Clothing,60,California,Turquoise,Spring,West
2384,53,Male,Backpack,Accessories,72,Rhode Island,Gold,Spring,East
2385,24,Male,Blouse,Clothing,35,Alabama,Green,Winter,East
2386,41,Male,Scarf,Accessories,31,Oklahoma,Brown,Fall,West
2387,19,Male,Socks,Clothing,33,Illinois,Blue,Summer,East
2388,36,Male,Hat,Accessories,95,Tennessee,Gold,Summer,East
2389,21,Male,Dress,Clothing,68,Alabama,Peach,Fall,East
2390,25,Male,Coat,Outerwear,87,Kansas,Violet,Spring,West
2391,65,Male,Shirt,Clothing,64,Arizona,Yellow,Winter,West
2392,42,Male,Shirt,Clothing,74,Michigan,Black,Winter,East
2393,40,Male,Jeans,Clothing,62,Missouri,Silver,Spring,East
2394,58,Male,Socks,Clothing,97,Louisiana,Brown,Winter,East
2395,40,Male,Sandals,Footwear,47,Connecticut,Peach,Fall,East
2396,62,Male,Blouse,Clothing,83,Connecticut,Cyan,Winter,East
2397,38,Male,Shirt,Clothing,82,Oregon,Olive,Spring,West
2398,37,Male,Sunglasses,Accessories,26,West Virginia,Black,Fall,East
2399,65,Male,Jacket,Outerwear,81,Florida,Orange,Winter,East
2400,55,Male,Dress,Clothing,44,New Hampshire,Beige,Spring,East
2401,43,Male,Sunglasses,Accessories,88,Oregon,Peach,Winter,West
2402,43,Male,Boots,Footwear,76,Oregon,Pink,Winter,West
2403,45,Male,Scarf,Accessories,89,Utah,Brown,Winter,West
2404,64,Male,Shorts,Clothing,22,Missouri,Magenta,Fall,East
2405,28,Male,Shorts,Clothing,33,West Virginia,Cyan,Winter,East
2406,69,Male,Jeans,Clothing,97,California,Silver,Fall,West
2407,54,Male,Scarf,Accessories,57,California,Indigo,Winter,West
2408,52,Male,Shorts,Clothing,38,Illinois,Beige,Summer,East
2410,26,Male,Jewelry,Accessories,37,Washington,Yellow,Spring,West
2411,48,Male,Shoes,Footwear,43,Wisconsin,Maroon,Summer,East
2412,49,Male,Hoodie,Clothing,96,Virginia,Cyan,Summer,East
2413,53,Male,Jacket,Outerwear,51,Oregon,Pink,Winter,West
2414,69,Male,Shorts,Clothing,95,Pennsylvania,Violet,Fall,East
2415,26,Male,Socks,Clothing,26,Virginia,Lavender,Summer,East
2417,59,Male,Sandals,Footwear,83,Nebraska,Black,Summer,West
2419,22,Male,Pants,Clothing,69,Michigan,Indigo,Fall,East
2420,26,Male,Sweater,Clothing,40,North Carolina,Blue,Fall,East
2421,41,Male,Jacket,Outerwear,87,North Carolina,Green,Winter,East
2422,37,Male,Sneakers,Footwear,46,Minnesota,Pink,Spring,East
2423,30,Male,Jewelry,Accessories,82,Georgia,Peach,Winter,East
2424,49,Male,Backpack,Accessories,81,West Virginia,Purple,Summer,East
2425,49,Male,Jewelry,Accessories,57,Delaware,Peach,Winter,East
2426,58,Male,Shoes,Footwear,49,North Dakota,Olive,Summer,West
2427,70,Male,Jacket,Outerwear,42,Florida,Olive,Fall,East
2428,27,Male,Jacket,Outerwear,26,Oregon,Purple,Spring,West
2429,65,Male,T-shirt,Clothing,38,Idaho,Violet,Spring,West
2430,57,Male,Sneakers,Footwear,57,Virginia,Maroon,Summer,East
2431,20,Male,Jacket,Outerwear,100,North Dakota,White,Summer,West
2432,34,Male,Hoodie,Clothing,73,Alabama,Olive,Fall,East
2434,54,Male,T-shirt,Clothing,73,Oregon,Blue,Spring,West
2435,36,Male,Gloves,Accessories,45,Utah,Brown,Spring,West
2437,52,Male,T-shirt,Clothing,24,Connecticut,Yellow,Fall,East
2438,43,Male,Sneakers,Footwear,59,Wyoming,Magenta,Winter,West
2439,32,Male,Jeans,Clothing,20,Delaware,Cyan,Winter,East
2440,55,Male,Handbag,Accessories,44,Arkansas,Maroon,Summer,East
2441,31,Male,Socks,Clothing,90,Indiana,Red,Spring,East
2442,45,Male,Jewelry,Accessories,36,California,Black,Fall,West
2443,53,Male,Blouse,Clothing,95,Wyoming,Violet,Winter,West
2444,24,Male,Backpack,Accessories,30,South Dakota,Green,Spring,West
2445,47,Male,Scarf,Accessories,65,West Virginia,Gold,Fall,East
2446,63,Male,Scarf,Accessories,96,Tennessee,Brown,Summer,East
2448,59,Male,Pants,Clothing,47,South Dakota,Peach,Fall,West
2449,54,Male,Hat,Accessories,25,Tennessee,Violet,Fall,East
2450,26,Male,Coat,Outerwear,56,Alabama,Violet,Fall,East
2451,68,Male,T-shirt,Clothing,76,North Carolina,Magenta,Fall,East
2452,41,Male,Socks,Clothing,60,Oklahoma,Purple,Fall,West
2453,68,Male,Shirt,Clothing,67,New York,Purple,Winter,East
2454,21,Male,Sweater,Clothing,95,Iowa,Cyan,Spring,East
2457,59,Male,Jeans,Clothing,83,Nebraska,Green,Winter,West
2458,53,Male,Handbag,Accessories,37,Delaware,Maroon,Fall,East
2459,66,Male,T-shirt,Clothing,85,Texas,Turquoise,Fall,West
2460,47,Male,Socks,Clothing,36,Missouri,Violet,Fall,East
2461,58,Male,Jeans,Clothing,36,Maine,Lavender,Winter,East
2462,28,Male,Scarf,Accessories,86,Pennsylvania,Red,Summer,East
2463,68,Male,Pants,Clothing,99,Missouri,Orange,Spring,East
2464,60,Male,Blouse,Clothing,21,Mississippi,Indigo,Summer,East
2466,18,Male,Sandals,Footwear,63,Texas,Brown,Spring,West
2467,32,Male,Shorts,Clothing,84,South Dakota,Pink,Summer,West
2468,27,Male,Shorts,Clothing,72,New Jersey,Lavender,Spring,East
2469,65,Male,Skirt,Clothing,21,Connecticut,Cyan,Winter,East
2470,68,Male,Sandals,Footwear,92,Maryland,Yellow,Fall,East
2471,55,Male,Blouse,Clothing,72,Arizona,Pink,Fall,West
2472,30,Male,Sandals,Footwear,83,Oklahoma,Gray,Spring,West
2473,24,Male,Shirt,Clothing,73,Utah,Peach,Summer,West
2474,57,Male,Socks,Clothing,98,Arkansas,Red,Winter,East
2475,23,Male,T-shirt,Clothing,76,North Carolina,Olive,Fall,East
2476,69,Male,Dress,Clothing,43,California,Lavender,Summer,West
2477,60,Male,Hat,Accessories,60,Colorado,Turquoise,Summer,West
2478,25,Male,Gloves,Accessories,40,California,Turquoise,Spring,West
2479,18,Male,Socks,Clothing,93,Vermont,Maroon,Winter,East
2480,37,Male,Dress,Clothing,98,Kansas,Olive,Fall,West
2481,61,Male,Socks,Clothing,91,Ohio,Maroon,Summer,East
2482,41,Male,Belt,Accessories,92,New Jersey,Cyan,Fall,East
2483,69,Male,Handbag,Accessories,87,Arizona,Peach,Winter,West
2484,32,Male,Skirt,Clothing,96,Arizona,Teal,Fall,West
2485,60,Male,Hoodie,Clothing,97,New Hampshire,Green,Summer,East
2486,43,Male,Blouse,Clothing,55,Louisiana,Beige,Spring,East
2487,61,Male,Jeans,Clothing,58,Texas,Magenta,Spring,West
2488,57,Male,Boots,Footwear,21,Montana,Violet,Spring,West
2489,56,Male,Handbag,Accessories,82,New Hampshire,Charcoal,Summer,East
2490,66,Male,Coat,Outerwear,34,South Dakota,Green,Winter,West
2491,52,Male,Blouse,Clothing,78,Montana,Gray,Spring,West
2492,63,Male,Handbag,Accessories,47,North Carolina,Magenta,Spring,East
2493,50,Male,Sunglasses,Accessories,96,South Dakota,Silver,Summer,West
2494,21,Male,Socks,Clothing,23,Maine,Beige,Fall,East
2495,42,Male,Shoes,Footwear,27,Oklahoma,Peach,Winter,West
2496,40,Male,Backpack,Accessories,37,Nebraska,Orange,Spring,West
2497,67,Male,Scarf,Accessories,79,Illinois,Yellow,Summer,East
2498,35,Male,Backpack,Accessories,40,Colorado,Violet,Summer,West
2499,18,Male,Coat,Outerwear,39,Massachusetts,Green,Fall,East
2500,52,Male,Hoodie,Clothing,73,Louisiana,Pink,Summer,East
2501,59,Male,Gloves,Accessories,84,Massachusetts,Violet,Fall,East
2502,49,Male,Shorts,Clothing,94,West Virginia,Violet,Fall,East
2503,46,Male,Skirt,Clothing,47,Idaho,Pink,Spring,West
2504,69,Male,Boots,Footwear,77,Ohio,Violet,Summer,East
2505,56,Male,Shorts,Clothing,94,Rhode Island,Turquoise,Winter,East
2506,27,Male,Handbag,Accessories,75,Illinois,Cyan,Summer,East
2507,57,Male,Dress,Clothing,82,New York,Orange,Spring,East
2508,58,Male,Shoes,Footwear,36,Louisiana,Cyan,Fall,East
2509,23,Male,Sneakers,Footwear,90,California,Indigo,Spring,West
2510,19,Male,Socks,Clothing,48,Washington,Black,Spring,West
2511,40,Male,Jacket,Outerwear,42,South Dakota,Purple,Winter,West
2512,54,Male,Backpack,Accessories,33,Idaho,Cyan,Summer,West
2513,50,Male,Socks,Clothing,63,North Dakota,Green,Summer,West
2514,69,Male,Handbag,Accessories,53,Washington,Teal,Winter,West
2516,37,Male,Blouse,Clothing,92,Kansas,Magenta,Summer,West
2517,46,Male,Shorts,Clothing,73,Utah,Brown,Spring,West
2518,64,Male,Shirt,Clothing,38,Wyoming,Orange,Spring,West
2519,20,Male,Boots,Footwear,51,Maine,Blue,Fall,East
2520,40,Male,Jacket,Outerwear,90,Michigan,Magenta,Spring,East
2521,64,Male,Jacket,Outerwear,56,Illinois,Magenta,Summer,East
2522,29,Male,Handbag,Accessories,33,Minnesota,Magenta,Fall,East
2523,20,Male,Belt,Accessories,53,Massachusetts,Olive,Winter,East
2524,43,Male,Handbag,Accessories,24,New Jersey,Cyan,Spring,East
2525,60,Male,Coat,Outerwear,59,Kansas,Purple,Spring,West
2526,39,Male,Sweater,Clothing,72,Kentucky,Purple,Winter,East
2527,47,Male,Shorts,Clothing,28,Rhode Island,Peach,Spring,East
2528,19,Male,Pants,Clothing,36,Illinois,Gold,Fall,East
2529,52,Male,Jewelry,Accessories,47,Alabama,Peach,Fall,East
2530,34,Male,Gloves,Accessories,62,Tennessee,Magenta,Spring,East
2531,25,Male,Skirt,Clothing,98,Massachusetts,Cyan,Spring,East
2532,43,Male,Sandals,Footwear,28,Texas,Violet,Summer,West
2533,55,Male,Socks,Clothing,86,Nebraska,Charcoal,Summer,West
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,Blue,Summer,East
2535,41,Male,Sunglasses,Accessories,42,Virginia,Red,Fall,East
2536,47,Male,Coat,Outerwear,80,Vermont,Purple,Winter,East
2537,51,Male,Belt,Accessories,39,Oklahoma,Gray,Spring,West
2538,44,Male,Coat,Outerwear,49,Maine,Purple,Summer,East
2539,18,Male,Scarf,Accessories,32,New Jersey,Silver,Summer,East
2540,33,Male,Sandals,Footwear,73,Massachusetts,Purple,Fall,East
2541,24,Male,Belt,Accessories,42,New Jersey,Charcoal,Summer,East
2542,33,Male,Scarf,Accessories,58,Washington,Silver,Spring,West
2543,61,Male,Jewelry,Accessories,22,Arkansas,White,Winter,East
2544,27,Male,Scarf,Accessories,56,West Virginia,Peach,Spring,East
2545,46,Male,Pants,Clothing,70,Delaware,Red,Spring,East
2546,38,Male,Shoes,Footwear,50,Texas,Olive,Spring,West
2547,63,Male,Boots,Footwear,21,Texas,Gray,Summer,West
2548,47,Male,Jacket,Outerwear,97,Mississippi,Beige,Summer,East
2549,42,Male,Backpack,Accessories,63,Texas,Pink,Winter,West
2550,41,Male,Jacket,Outerwear,60,Virginia,Red,Fall,East
2551,53,Male,Boots,Footwear,52,New Hampshire,Peach,Fall,East
2552,29,Male,Shoes,Footwear,32,Minnesota,Maroon,Winter,East
2553,61,Male,Belt,Accessories,48,Maryland,Purple,Spring,East
2554,69,Male,Jewelry,Accessories,25,Vermont,Maroon,Summer,East
2555,51,Male,Jewelry,Accessories,68,Kansas,Gray,Summer,West
2556,24,Male,Pants,Clothing,74,Idaho,Gray,Fall,West
2557,24,Male,T-shirt,Clothing,88,Montana,Magenta,Fall,West
2558,70,Male,Shorts,Clothing,23,Oklahoma,Cyan,Spring,West
2559,49,Male,Hoodie,Clothing,32,California,Silver,Fall,West
2560,48,Male,Belt,Accessories,71,Mississippi,Green,Winter,East
2561,58,Male,Boots,Footwear,62,California,Violet,Spring,West
2562,32,Male,Hoodie,Clothing,20,New York,Magenta,Spring,East
2563,57,Male,Shorts,Clothing,62,Arizona,Yellow,Spring,West
2564,69,Male,Backpack,Accessories,81,Massachusetts,Gray,Winter,East
2565,42,Male,Scarf,Accessories,90,Kentucky,Indigo,Winter,East
2566,30,Male,Socks,Clothing,43,Vermont,Indigo,Fall,East
2567,35,Male,Handbag,Accessories,38,Missouri,Yellow,Fall,East
2568,19,Male,Sunglasses,Accessories,25,Michigan,Gold,Spring,East
2569,52,Male,T-shirt,Clothing,98,Texas,Green,Winter,West
2570,42,Male,Dress,Clothing,75,New York,Charcoal,Spring,East
2571,36,Male,Sneakers,Footwear,27,New Mexico,Olive,Spring,West
2572,45,Male,Sunglasses,Accessories,27,Mississippi,Black,Winter,East
2573,54,Male,Blouse,Clothing,42,Washington,Silver,Fall,West
2574,54,Male,T-shirt,Clothing,90,New Mexico,Red,Summer,West
2575,27,Male,Hat,Accessories,63,Florida,Brown,Summer,East
2576,53,Male,Shorts,Clothing,96,Minnesota,Silver,Fall,East
2577,20,Male,Hoodie,Clothing,40,New Hampshire,Silver,Winter,East
2578,52,Male,Socks,Clothing,39,Minnesota,Black,Fall,East
2579,54,Male,Sunglasses,Accessories,48,Vermont,Purple,Fall,East
2580,65,Male,Blouse,Clothing,20,Minnesota,Purple,Summer,East
2581,43,Male,Jeans,Clothing,29,Massachusetts,Turquoise,Summer,East
2582,57,Male,Dress,Clothing,81,Wyoming,Gold,Winter,West
2583,19,Male,Dress,Clothing,98,South Dakota,Indigo,Fall,West
2584,69,Male,Jeans,Clothing,93,Oklahoma,Lavender,Fall,West
2585,26,Male,Socks,Clothing,30,Florida,Blue,Summer,East
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,Maroon,Fall,East
2587,20,Male,Coat,Outerwear,28,Maine,Yellow,Winter,East
2588,55,Male,Scarf,Accessories,29,Connecticut,Purple,Winter,East
2589,44,Male,Backpack,Accessories,49,Delaware,Peach,Summer,East
2590,52,Male,Pants,Clothing,53,North Dakota,Silver,Winter,West
2591,57,Male,Gloves,Accessories,66,California,Turquoise,Summer,West
2592,40,Male,Jacket,Outerwear,61,New Mexico,Olive,Spring,West
2593,23,Male,Shorts,Clothing,23,Iowa,Peach,Summer,East
2594,36,Male,Pants,Clothing,36,Colorado,Indigo,Fall,West
2595,59,Male,Skirt,Clothing,81,Montana,Indigo,Fall,West
2596,29,Male,Blouse,Clothing,56,Iowa,Maroon,Summer,East
2597,63,Male,Shirt,Clothing,78,Louisiana,Black,Spring,East
2598,60,Male,Jewelry,Accessories,25,Alabama,Teal,Summer,East
2599,64,Male,Backpack,Accessories,86,Nevada,Olive,Fall,West
2600,63,Male,Jewelry,Accessories,99,Vermont,Gold,Winter,East
2601,21,Male,Belt,Accessories,83,New York,Gray,Fall,East
2602,61,Male,Dress,Clothing,33,Mississippi,Orange,Winter,East
2603,65,Male,Coat,Outerwear,44,South Carolina,Black,Fall,East
2604,69,Male,Dress,Clothing,58,Washington,Teal,Spring,West
2605,47,Male,Sweater,Clothing,54,Colorado,Beige,Spring,West
2606,41,Male,Hoodie,Clothing,93,Nevada,White,Spring,West
2607,68,Male,Shoes,Footwear,98,Nevada,Turquoise,Spring,West
2608,41,Male,Shoes,Footwear,36,Oklahoma,Teal,Spring,West
2609,42,Male,Jacket,Outerwear,68,Mississippi,Orange,Fall,East
2610,66,Male,Backpack,Accessories,95,Arkansas,Black,Summer,East
2611,66,Male,Jeans,Clothing,93,West Virginia,Violet,Spring,East
2612,33,Male,Jacket,Outerwear,99,Michigan,Maroon,Fall,East
2613,55,Male,Sunglasses,Accessories,22,Louisiana,Turquoise,Winter,East
2614,58,Male,Gloves,Accessories,88,South Dakota,Gold,Fall,West
2615,18,Male,Jacket,Outerwear,65,North Dakota,Turquoise,Spring,West
2616,49,Male,T-shirt,Clothing,62,Arizona,Maroon,Fall,West
2617,61,Male,Sandals,Footwear,55,Georgia,Purple,Spring,East
2618,31,Male,Shorts,Clothing,97,Idaho,Maroon,Spring,West
2619,70,Male,Handbag,Accessories,77,Louisiana,Brown,Fall,East
2620,68,Male,Pants,Clothing,40,Connecticut,Indigo,Winter,East
2621,27,Male,Blouse,Clothing,23,Ohio,Lavender,Winter,East
2622,48,Male,Shoes,Footwear,46,Maine,Beige,Winter,East
2623,63,Male,Backpack,Accessories,75,New Hampshire,Yellow,Spring,East
2624,49,Male,Shoes,Footwear,76,Massachusetts,Gold,Fall,East
2625,19,Male,Dress,Clothing,59,South Dakota,Indigo,Summer,West
2626,30,Male,Skirt,Clothing,51,Colorado,Cyan,Summer,West
2627,50,Male,Jacket,Outerwear,46,Rhode Island,Silver,Fall,East
2628,66,Male,Shirt,Clothing,26,Missouri,Silver,Fall,East
2629,25,Male,Hoodie,Clothing,51,Wyoming,Silver,Summer,West
2630,61,Male,Scarf,Accessories,44,New Hampshire,Peach,Winter,East
2631,29,Male,Skirt,Clothing,82,Maine,Pink,Spring,East
2632,53,Male,Skirt,Clothing,44,Connecticut,Violet,Summer,East
2635,26,Male,Sandals,Footwear,58,North Carolina,Black,Summer,East
2636,59,Male,Hoodie,Clothing,80,Colorado,Peach,Spring,West
2637,41,Male,Jacket,Outerwear,40,Utah,Magenta,Winter,West
2638,20,Male,Pants,Clothing,23,Alabama,Magenta,Spring,East
2640,18,Male,Blouse,Clothing,35,New Hampshire,Pink,Winter,East
2641,30,Male,Skirt,Clothing,75,Indiana,Olive,Summer,East
2642,25,Male,Sunglasses,Accessories,60,Vermont,Olive,Winter,East
2643,39,Male,Belt,Accessories,87,Iowa,Peach,Summer,East
2644,49,Male,Gloves,Accessories,41,Maryland,Silver,Spring,East
2645,25,Male,Pants,Clothing,83,New Mexico,Turquoise,Spring,West
2646,23,Male,Scarf,Accessories,81,Louisiana,Olive,Spring,East
2647,33,Male,T-shirt,Clothing,56,New Mexico,Lavender,Summer,West
2648,60,Male,Shoes,Footwear,58,South Carolina,Red,Summer,East
2649,51,Male,Pants,Clothing,84,Illinois,Gray,Spring,East
2650,23,Male,Gloves,Accessories,21,Minnesota,Magenta,Fall,East
2651,20,Male,Socks,Clothing,35,Oregon,Maroon,Summer,West
2652,51,Male,Sneakers,Footwear,43,Tennessee,Cyan,Summer,East
2653,23,Female,Shorts,Clothing,20,Maryland,Cyan,Summer,East
2654,67,Female,Blouse,Clothing,36,Wisconsin,Lavender,Fall,East
2655,23,Female,Coat,Outerwear,70,Idaho,Pink,Fall,West
2656,26,Female,Sunglasses,Accessories,83,Wyoming,Gray,Summer,West
2657,52,Female,Shorts,Clothing,76,Indiana,Yellow,Winter,East
2658,52,Female,Dress,Clothing,81,Texas,Pink,Summer,West
2659,52,Female,Handbag,Accessories,47,Ohio,Indigo,Summer,East
2660,35,Female,Boots,Footwear,35,Kansas,Gray,Summer,West
2661,24,Female,Pants,Clothing,85,South Carolina,Yellow,Spring,East
2662,43,Female,Boots,Footwear,96,Michigan,Olive,Fall,East
2663,25,Female,Skirt,Clothing,98,Nebraska,Cyan,Summer,West
2664,46,Female,Sneakers,Footwear,52,Wisconsin,Silver,Fall,East
2665,22,Female,Jewelry,Accessories,84,Illinois,Silver,Winter,East
2666,70,Female,T-shirt,Clothing,71,Louisiana,Red,Winter,East
2667,49,Female,Sandals,Footwear,95,Ohio,Brown,Winter,East
2668,48,Female,Boots,Footwear,47,Maryland,Orange,Summer,East
2669,59,Female,Coat,Outerwear,75,Texas,Black,Summer,West
2670,39,Female,Belt,Accessories,28,Illinois,Teal,Spring,East
2671,30,Female,Sunglasses,Accessories,44,Pennsylvania,Yellow,Fall,East
2672,37,Female,Sandals,Footwear,64,Alabama,Gray,Winter,East
2673,56,Female,Boots,Footwear,28,West Virginia,Maroon,Spring,East
2674,67,Female,Hoodie,Clothing,21,Nevada,Olive,Summer,West
2675,40,Female,Hat,Accessories,41,Florida,Charcoal,Fall,East
2676,24,Female,Shorts,Clothing,38,Virginia,Peach,Winter,East
2677,43,Female,Backpack,Accessories,77,Kentucky,Maroon,Spring,East
2678,45,Female,Shorts,Clothing,43,Connecticut,Olive,Spring,East
2679,33,Female,Belt,Accessories,91,Montana,Magenta,Spring,West
2680,53,Female,Shorts,Clothing,68,Montana,Yellow,Spring,West
2681,44,Female,Socks,Clothing,37,Nebraska,Indigo,Fall,West
2682,23,Female,Shoes,Footwear,23,Massachusetts,Olive,Summer,East
2683,59,Female,Sneakers,Footwear,65,North Carolina,Maroon,Winter,East
2684,68,Female,Backpack,Accessories,30,Montana,Indigo,Summer,West
2685,46,Female,Dress,Clothing,45,Washington,Gray,Summer,West
2686,56,Female,Boots,Footwear,25,Virginia,Gray,Winter,East
2687,40,Female,Socks,Clothing,72,Georgia,Black,Winter,East
2688,61,Female,Dress,Clothing,75,Delaware,White,Fall,East
2689,53,Female,Handbag,Accessories,63,West Virginia,Turquoise,Spring,East
2690,29,Female,Blouse,Clothing,35,Wyoming,Orange,Fall,West
2691,44,Female,Belt,Accessories,32,New Mexico,Yellow,Summer,West
2692,43,Female,Pants,Clothing,25,Nebraska,Blue,Winter,West
2693,40,Female,Sneakers,Footwear,90,Washington,Violet,Spring,West
2695,66,Female,Sunglasses,Accessories,27,Louisiana,Olive,Spring,East
2696,50,Female,Hat,Accessories,92,Tennessee,Orange,Fall,East
2697,57,Female,Coat,Outerwear,20,South Dakota,White,Spring,West
2698,42,Female,Jacket,Outerwear,52,Delaware,Red,Winter,East
2699,55,Female,Hoodie,Clothing,57,Virginia,Magenta,Summer,East
2700,25,Female,Boots,Footwear,96,Utah,Violet,Fall,West
2701,22,Female,T-shirt,Clothing,68,California,Olive,Winter,West
2702,49,Female,Sweater,Clothing,30,Idaho,Silver,Summer,West
2703,70,Female,Shoes,Footwear,37,Texas,Gray,Fall,West
2704,56,Female,Scarf,Accessories,42,Tennessee,Olive,Winter,East
2705,52,Female,Dress,Clothing,54,Tennessee,Beige,Spring,East
2706,65,Female,Jacket,Outerwear,81,Washington,Turquoise,Spring,West
2707,24,Female,Shoes,Footwear,40,Alabama,Blue,Spring,East
2708,32,Female,Backpack,Accessories,88,Nebraska,Pink,Fall,West
2709,57,Female,Dress,Clothing,94,Alabama,Teal,Summer,East
2710,35,Female,Shirt,Clothing,54,Illinois,Cyan,Winter,East
2711,69,Female,Jacket,Outerwear,51,Wisconsin,Purple,Summer,East
2712,30,Female,Sunglasses,Accessories,22,Nebraska,Red,Spring,West
2713,37,Female,Jacket,Outerwear,95,North Dakota,Brown,Fall,West
2714,19,Female,Coat,Outerwear,57,Mississippi,Magenta,Fall,East
2715,53,Female,Sweater,Clothing,45,Iowa,Olive,Winter,East
2716,25,Female,Sneakers,Footwear,92,Mississippi,Pink,Winter,East
2717,47,Female,Shoes,Footwear,40,Colorado,Black,Spring,West
2718,18,Female,Sunglasses,Accessories,62,Nebraska,Beige,Winter,West
2719,22,Female,Shorts,Clothing,90,Virginia,Peach,Winter,East
2720,69,Female,Hoodie,Clothing,82,Louisiana,Peach,Fall,East
2721,55,Female,Scarf,Accessories,52,Maryland,Peach,Spring,East
2722,19,Female,Sandals,Footwear,70,Minnesota,Teal,Spring,East
2723,23,Female,Hat,Accessories,83,Maine,Green,Spring,East
2724,54,Female,Shoes,Footwear,49,Texas,Brown,Summer,West
2725,52,Female,Sneakers,Footwear,91,Missouri,Brown,Spring,East
2726,64,Female,Backpack,Accessories,99,Mississippi,Violet,Summer,East
2727,33,Female,Belt,Accessories,92,Michigan,Blue,Winter,East
2728,40,Female,Shirt,Clothing,87,Colorado,Charcoal,Winter,West
2729,26,Female,Skirt,Clothing,28,Florida,Pink,Winter,East
2730,31,Female,Gloves,Accessories,71,Montana,Violet,Summer,West
